s1|s2|sts_score|bleurt_score|normalized_bleurt_score|delta
National Breast Cancer Centre chief executive Professor Christine Ewan said it was too early to quantify the risk to women.|National Breast Cancer Centre head Professor Christine Ewan said there was no need for panic.|0.52|0.0520153082907199|0.0520153082907199|0.46798469170928014
Brendsel and chief financial officer Vaughn Clarke resigned June 9.|The company's chief executive retired and chief financial officer resigned.|0.52|-1.111111044883728|0.0|0.52
On health care, the NDP says there will be no privatization and no health-care premiums.|The New Democrats also renewed their commitment to no health-care privatization and no premiums.|0.92|-0.1362626850605011|0.0|0.92
The new companies will begin trading on Nasdaq today under the ticker symbols PLMO and PSRC.|Also as part of the deal, PalmSource stock will begin trading on the NASDAQ stock market Wednesday under the ticker symbol: PSRC.|0.55|-0.2156534940004348|0.0|0.55
"Kids, adults, booksellers and postal workers all are preparing for ""Harry Potter and the Order of the Phoenix."""|"The crates are full of hardback copies of ""Harry Potter and the Order of the Phoenix."""|0.44|-0.9959375262260436|0.0|0.44
The government did not identify the taikonauts — a term coined from ‘‘taikong,’’ the Chinese word for space — who would travel on the second mission.|The government did not identify the taikonauts -- a term coined from taikong, the Chinese word for space.|0.6666000000000001|-0.1542164087295532|0.0|0.6666000000000001
"I think we made the right case and did the right thing."""|"Mr Blair went on: ""I think we did the right thing in relation to Iraq."|0.5538000000000001|-0.3163166642189026|0.0|0.5538000000000001
Kollar-Kotelly has scheduled another antitrust settlement compliance hearing for January.|The judge scheduled another oversight hearing for late January.|0.5599999999999999|-0.5049079060554504|0.0|0.5599999999999999
"""Tomorrow at the Mission Inn, I have the opportunity to congratulate the governor-elect of the great state of California."|"""I have the opportunity to congratulate the governor-elect of the great state of California, and I'm looking forward to it."""|0.8|-0.236558049917221|0.0|0.8
"""I expect Japan to keep conducting intervention, but the volume is likely to fall sharply,"" said Junya Tanase, forex strategist at JP Morgan Chase."|"Junya Tanase, forex strategist at JP Morgan Chase, said ""I expect Japan to keep conducting intervention, but the volume is likely to fall sharply."""|0.9466|0.5762091875076294|0.5762091875076294|0.3703908124923706
The Sunshine Group LTD represented the developers, The Related Companies and Apollo Real Estate Advisors LP, on the deal.|The developers, The Related Cos. and Apollo Real Estate Advisors, hope sales top $1 billion.|0.32|-0.4592951834201813|0.0|0.32
"""It is about a third of what I owe in the world,"" he told reporters."|It ain't coming to me, but it's only about a third of what I owe in the world.|0.75|-0.1723256111145019|0.0|0.75
The tech-laced Nasdaq Composite Index gained 2.90 points, or 0.18 percent, to 1,606.87.|At 12:10 p.m. EDT, Canada's benchmark S&P/TSX composite index was up 6.87 points or 0.1 per cent to 6,979.29.|0.1|-0.1692513227462768|0.0|0.1
The benchmark 10-year Treasury note yield <US10YT=RR> dipped below 4.20 percent on Tuesday.|Prices for Treasury securities also rose, with the yield on the benchmark 10-year note falling to 4.19 percent.|0.65|-0.3451507091522217|0.0|0.65
"So was Edie Falco, the critically praised co-star of ""Frankie and Johnny."""|"Edie Falco was not nominated for ""Frankie and Johnny."""|0.48|-0.7366396188735962|0.0|0.48
"""Saddam is gone, but we want the (U.S.) occupation to end,"" said Hit resident Abu Qasim."|"""Saddam is gone, but we want the (U.S.) occupation to end."""|0.64|0.3661365807056427|0.3661365807056427|0.2738634192943573
Joe Kernan, who had been lieutenant governor for the past seven years, was sworn in as governor after O'Bannon died Saturday.|Kernan, who was O'Bannon's lieutenant governor, friend and political partner, was sworn in six hours after O'Bannon died Saturday.|0.75|0.0138158462941646|0.0138158462941646|0.7361841537058355
Advanced Micro Devices said Fujitsu Siemens Computers is offering a high-end workstation based on AMD's Opteron 200 Series.|Fujitsu Siemens Computers on Tuesday made good on a promise to offer a workstation based on Advanced Micro Devices' Opteron processor.|0.65|-0.1226597428321838|0.0|0.65
Kodak expects earnings of 5 cents to 25 cents a share in the quarter.|Analysts surveyed by Thomson First Call had expected Kodak to earn 68 cents a share for the quarter.|0.48|-0.0135779567062854|0.0|0.48
Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.|Corixa's stock barely flinched on the news, dipping 12 cents to close at $6.88.|0.9|-0.0409230627119541|0.0|0.9
He was referring to John S. Reed, the former Citicorp chief executive who became interim chairman and chief executive of the exchange last Sunday .|Next week, John S. Reed, the former Citicorp chief executive who Sunday became interim chairman and chief executive of the exchange, will take up his position.|0.8|-0.3811818957328796|0.0|0.8
He refused to reveal what percentage of flights carried sky marshals, or whether they would be increased.|He refused to say what percentage of domestic flights had security officers on board.|0.76|-0.4806067943572998|0.0|0.76
The Nasdaq Composite Index rose 19.67, or 1.3 percent, to 1523.71, its highest since June 18.|The S&P 500 had climbed 16 percent since its March low and yesterday closed at its highest since Dec. 2.|0.16|-0.4792919754981994|0.0|0.16
"They said they had concluded that the film failed ""to present a balanced portrayal"" of the Reagans."|"CBS said the show ""does not present a balanced portrayal of the Reagans for CBS and its audience."|0.6|-0.1330557912588119|0.0|0.6
State health officials said today a young northeast Kansas woman likely has the state's first case of monkeypox among humans or animals.|Health officials confirmed today that a northeast Kansas woman has the state's first case of monkeypox and the first case west of the Mississippi River.|0.7|-0.2114226818084716|0.0|0.7
Navistar shares were down 44 cents, or 1.1 percent, at $41.19 on the New York Stock Exchange after falling as low as $39.93.|Navistar shares rose a penny to $41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $39.93.|0.4|0.1881792247295379|0.1881792247295379|0.2118207752704621
Only Intel Corp.'s 0.3 percent yield was lower.|Only Intel Corp. has a lower dividend yield.|0.5599999999999999|0.4234466254711151|0.4234466254711151|0.13655337452888483
MGM, NBC and Liberty executives were not immediately available for comment.|A Microsoft spokesman was not immediately available to comment.|0.4|-0.5814098119735718|0.0|0.4
The new analysis found that 32 of the 16,608 participants developed ovarian cancer during about 5 years of follow-up.|The new analysis found that 32 of 16,608 participants developed ovarian cancer in about 5 1/2 years of follow-up, including 20 women taking hormones.|0.6|0.2681663632392883|0.2681663632392883|0.3318336367607117
Veteran stage and screen actor Hume Cronyn died of cancer Sunday.|Character actor Hume Cronyn, 91, died Sunday at his home in Connecticut.|0.7|-0.2519728541374206|0.0|0.7
Deirdre Hisler, Government Canyon's manager, said the state has long had its eye on this piece of property and is eager to complete the deal to obtain it.|Deirdre Hisler, Government Canyon's manager, said the state long has coveted this piece of property, and is eager to complete the deal.|1.0|0.448685884475708|0.448685884475708|0.551314115524292
Reuters witnesses said many houses had been flattened and the city squares were packed with crying children and the homeless, huddled in blankets to protect them from the cold.|Reuters witnesses said public squares were packed with crying children and people left homeless, huddled in blankets to protect them from the cold.|0.65|0.35745769739151|0.35745769739151|0.29254230260849
The three grocery chains were relying on store managers and replacement workers to keep their stores open.|The supermarket chains have used managers and replacement workers to keep their stores open, often at reduced hours.|0.6799999999999999|0.1053093075752258|0.1053093075752258|0.5746906924247741
The security official's backup couldn't fill in because he was on active military duty, Strutt said.|The security official's backup was on active duty, and the lottery association didn't have a replacement in New Jersey, Strutt said.|0.6799999999999999|-0.2975173592567444|0.0|0.6799999999999999
Researchers found the fossils in a semidesert area of Venezuela, about 250 miles west of Caracas.|Phoberomys' skeleton was unearthed 250 miles west of Caracas, Venezuela.|0.75|0.0274043716490268|0.0274043716490268|0.7225956283509732
Mr McDonnell is leading Grant Thornton International's inquiry into the Italian business.|Mr McDonnell wants to establish if the Italian business followed Grant Thornton's audit procedures.|0.55|-0.1241847276687622|0.0|0.55
The industry's largest association is urging its members not call the more than 50 million home and cellular numbers on the list.|Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.|0.64|-0.0366343073546886|0.0|0.64
"The workers accuse General Dynamics of ""reverse age discrimination"" because of a change in retirement benefits in 1997."|General Dynamics was sued when it changed its retirement benefits in 1997.|0.52|-0.0522047765552997|0.0|0.52
The tech-laced Nasdaq Composite Index .IXIC eased 5.16 points, or 0.32 percent, at 1,590.75, breaking a six-day string of gains.|The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.|0.32|0.0293339975178241|0.0293339975178241|0.2906660024821759
The Space Infrared Telescope Facility's mission is to search for the beginnings of the universe.|NASA is scheduled to launch the Space Infrared Telescope Facility on Monday morning.|0.5|-0.7189014554023743|0.0|0.5
