s1,s2,sts_score,metric_score
"""We hope all parties will continue to make efforts and continue the process of dialogue,"" the Chinese Foreign Ministry said in a statement.","China's foreign ministry said: ""We hope all parties will continue to make efforts and continue the process of dialogue.""",1.0,83.14534207728353
School officials said Van-Vliet reported the accident using the bus’ radio.,"Van-Vliet, who was also injured, called in the accident on the school bus radio.",0.75,41.82095700025607
Board Chancellor Robert Bennett declined to comment on personnel matters Tuesday.,"Mr. Mills declined to comment yesterday, saying that he never discussed personnel matters.",0.35,45.785659301082184
"Its former chief Mickey Robinson was fired for cause when he left in September, the company said.","Chief Executive Mickey Robinson was fired for cause in September, the company said last month.",0.8800000000000001,70.38101886403805
"Police believe Wilson shot Reynolds, then her mother once in the head before fatally turning the gun on herself.",Police believe Wilson then shot Jennie Mae Robinson once in the head before turning the gun on herself.,0.6,69.3096257544323
"According to security sources, London Metropolitan Police Commissioner John Stevens placed his force on its highest state of alert last week following the warning.","The Telegraph can reveal that Sir John Stevens, the Metropolitan Police Commissioner, placed his force on its highest alert last week.",0.76,64.553051023309
"Bulger's brother is now on the agency's ''10 Most Wanted'' list, sought in connection with 21 murders.","Bulger's brother, a former FBI informant, is now on the law enforcement agency's ""10 Most Wanted"" list.",0.65,47.544905231514726
Florida's Supreme Court has twice refused to hear the case.,"On Tuesday, a Florida appeals court again refused to block removal of the tube.",0.55,28.533579755396136
"""The European Union is basically absent,"" said Tito Barbini, regional minister for agriculture in Tuscany, Italy.","Tito Barbini, a regional minister for agriculture in Tuscany, Italy, criticized the absence Tuesday in Sacramento.",0.6799999999999999,61.41980476409693
"""It was a little bit embarrassing the way we played in the first two games,"" Thomas said.","""We're in the Stanley Cup finals, and it was a little bit embarrassing the way we played in the first two games.",0.64,67.26638293654594
"From Broadway comedies like ""The Seven Year Itch"" (1952), ""Will Success Spoil Rock Hunter?""","Playwright George Axelrod, who anticipated the sexual revolution with The Seven Year Itch and Will Success Spoil Rock Hunter?",0.4,42.57783245035288
"Nine seconds later, it broke the sound barrier and continued its steep powered ascent.","Nine seconds later, SpaceShipOne broke the sound barrier, the company said.",0.6,55.08212608694137
The plane was estimated to be within 100 pounds of its maximum takeoff weight.,"US Airways Flight 5481, which crashed Jan. 8, was judged to be within 100 pounds of its maximum takeoff weight.",0.65,56.17955600370582
"Gainer said the two staff aides are ""very sorry this all happened,"" and the security personnel had performed ""well within standards.""","The security personnel performed ``well within standards'' and the two staff aides were ``very sorry all this happened,'' Gainer said.",1.0,70.87189144496385
He also said the academy will get its own internal report next week detailing the seriousness of the remaining problem.,"The academy will get its own internal report next week and it will be made public, Rosa said.",0.6666000000000001,61.28485782212767
"Gartner's report said global WLAN equipment shipments reached 19.5 million last year, a 120 percent increase over 2001's 8.9 million units.","Total shipments reached 19.5 million units last year, compared with 8.9 million units in 2001.",0.72,57.95383649066635
"Roy Moore, the suspended chief justice of the Alabama Supreme Court, stood accused but unrepentant Wednesday in the same courtroom he recently presided over.","Moore, the suspended chief justice of the Alabama Supreme Court, stands trial before the Alabama Court of the Judiciary.",0.76,59.47941500837044
"The blue-chip Dow Jones industrial average .DJI climbed 164 points, or 1.91 percent, to 8,765.38, brushing its highest levels since mid-January.","The blue-chip Dow Jones industrial average .DJI tacked on 97 points, or 1.14 percent, to 8,699.",0.6,68.01017895558125
An arrest warrant claimed Bryant assaulted the woman June 30 at a hotel.,"According to an arrest warrant, Bryant, 24, attacked a woman on June 30.",0.85,42.67761326345103
FRIENDS of Robert De Niro yesterday rallied around him after he was diagnosed with prostate cancer.,"Hollywood actor Robert De Niro has been diagnosed with prostate cancer, his spokesman said today.",0.7,50.10028115725621
"But JT was careful to clarify that it was ""not certain about the outcome of the discussion at this moment"".","""However, we are not certain about the outcome of the discussion at this moment.""",0.64,74.22854653380382
"Shares of Halliburton fell 71 cents, or 3 percent, to close at $21.59 yesterday on the New York Stock Exchange.","Halliburton shares fell 54 cents, or 2.4 percent, to $21.76 a share in midday New York Stock Exchange trade.",0.48,54.284045823700076
"Tail wagging, Abbey trotted on stage with Conway before a crowd of more than 10,000 attendees at PeopleSoft's annual customer conference at the Anaheim Convention Center.","On Monday, Abbey trotted on stage, tail wagging, with Conway before a crowd of 10,000 attendees at PeopleSoft's annual customer conference.",0.8,81.26929551143348
"At midnight on Wednesday, 68 percent of voters said ""no"" to the tax, with 97 percent of the votes counted.","With 97 percent of precincts counted tonight, 68 percent of voters opposed the tax.",0.9334,57.91912931575215
Graham is expected to be nominated and elected to a second one-year term today and will deliver the presidential address.,"Later Tuesday, Graham was expected to be re-elected for a second one-year term.",0.6666000000000001,54.41623098326011
"""These changes may affect a large number of existing Web pages,"" the statement continued.","Still, changes to IE ""may affect a large number of existing Web pages,"" according to the W3C's notice.",0.6,58.45088890988036
"Barbini said the union may reach a compromise with the United States but it wants a system for labeling such foods, something the industry successfully fought here.","Barbini said the EU may reach a compromise but it wants a system for labeling such foods, something the industry has resisted.",0.65,79.1770532027675
The blaze then spread to several surrounding structures on the property and destroyed them.,The fire spread to several surrounding structures on the property and destroyed them as deputies held back firefighters.,0.8,67.9940860975239
"Sources say agents confiscated ""several"" documents he was carrying.",Agents confiscated several classified documents in his possession and interrogated him.,0.7,39.64638462669024
"The helicopter burst into flames upon impact, according to the Mohave County Sheriff's Office.","The helicopter was owned by Las Vegas-based Sundance Helicopters Inc., according to the sheriff's office.",0.4,41.91734933943137
"""I am advised that certain allegations of criminal conduct have been interposed against my counsel,"" said Silver.","""I am advised that certain allegations of criminal conduct have been interposed against my counsel, J. Michael Boxley,'' the Silver statement said. """,0.72,74.21202022246763
