s1|s2|sts_score|metric_score
Three killed in Nigeria suicide bombers attack|60 killed in Nigeria cattle market attack|0.2799999999999999|0.7110264897346497
FACTBOX-Security developments in Iraq, February 1|FACTBOX-Security developments in Pakistan, March 13|0.32|0.9001021385192871
HRW: Jordan biased against Palestinians from Syria|Jordan biased over Palestinians from Syria|0.8400000000000001|0.8941751718521118
Israel among top arms exporters in world: report|Israel among top arms exporters and importers|0.76|0.8916605114936829
Egyptians to vote for new president|Somali MPs to elect new president|0.16|0.8262602090835571
Federer Wins 7th Wimbledon Title|Federer captures 7th Wimbledon title|1.0|0.9293718934059143
Qaida leader calls for kidnap of Westerners in Egypt|Al-Qaida Leader Urges Kidnapping of Westerners|0.72|0.8381354212760925
China stocks close mixed Friday|Chinese stocks close higher midday Friday|0.52|0.8109884858131409
43 killed in bus crash|15 killed in crash in India|0.32|0.8386130332946777
Putin sworn in as Russian president|Putin sworn in as Russia's president for 6 years|0.8|0.898140013217926
China trade returns to surplus in March|Tense calm returns to south Tel Aviv|0.0|0.5407697558403015
Highlights of the Vice Presidential debate|Five things to watch in the presidential debate|0.44|0.7595903277397156
Full Episode: Nightline 6/29: Katie Holmes, Tom Cruise to Divorce|Custody, images at stake in Cruise-Holmes divorce|0.2799999999999999|0.56219083070755
Syrian regime denies role in Houla massacre|Syria blames rebels for Houla massacre of over 100|0.6|0.8249261975288391
South Sudan accuses Sudan of bombings ahead of talks|S. Sudan accuses Sudan of bombing in blow to talks|0.8800000000000001|0.8841137290000916
Nine killed in gun attack in Pakistan|Five million citizens get unofficial salary in Ukraine|0.0|0.42876526713371277
Syria demands guarantees, rebels say peace plan doomed|Syria demands written guarantee for troop pullback|0.64|0.7823967933654785
Minn. terminal reopens after evacuation|Minn. Terminal Reopens After Bag Causes Evacuation|0.76|0.7859995365142822
Golf: Westwood takes lead in Dubai Desert Classic|Westwood in front a Dubai Desert Classic|0.8|0.8201565146446228
Sudan Blocks YouTube Over Anti-Islam Film|Pakistan's PM orders YouTube halt over anti-Islam film|0.5599999999999999|0.8107622265815735
Polls open in Russian presidential election|Polls close in Senegal's presidential election|0.2799999999999999|0.8470314741134644
Chavez leaves again for Cuba for radiotherapy|Chavez set for more radiotherapy in Cuba|0.8800000000000001|0.8018690943717957
Romanian president declared victory|Chinese president concludes state visit to Denmark|0.12|0.6133565902709961
Russians rally support for Orthodox church over Pussy Riot controversy|Russian Orthodox Church rallies faithful after criticism|0.72|0.793340265750885
Clinton lands in India to breathe life into ties|Clinton Warns Against Undermining Grameen Bank|0.2799999999999999|0.4759913384914398
Mali interim leader takes office|Mali's Interim President Sworn Into Office|0.8400000000000001|0.8293840289115906
Putin Declares Victory In Russian Presidential Vote|Putin 'wins' Russia's presidential election|0.76|0.8255581855773926
AL renews condemnation on Syria's violence|U.S. closes embassy in Damascus due to Syria violence|0.32|0.7256488800048828
EU slaps sanctions on Assad family|EU sanctions Assad's wife; mortars hit Homs|0.6799999999999999|0.7535208463668823
Air Force Instructor Faces Sentencing for Rape|Women testify at Air Force instructor's sentencing|0.36|0.6825054287910461
More than 30 striking miners killed|More than 30 striking miners killed in South Africa|0.76|0.8843915462493896
Iron Dome intercepts 17 rockets|Iron Dome intercepts two rockets fired at Beersheba|0.52|0.8370980620384216
Mali Islamists destroying 'more Timbuktu shrines'|Mali Islamists destroy more holy Timbuktu sites|0.9|0.8519214987754822
China stocks end higher on PMI at midday|Chinese stocks open higher Thursday|0.36|0.7375575304031372
Scientists Resurrect Flowers from Prehistoric Seeds|Nintendo trims red ink, lowers forecast for year|0.0|0.45880430936813354
Man convicted in Vatican leaks case|"Butler to be tried in ""Vatileaks"" case"|0.52|0.7722615599632263
Romney, Paul vie for Maine caucus win|Romney has narrow Maine caucus win|0.5599999999999999|0.6708592772483826
Sectarian clashes rock Lebanese city of Tripoli|Sectarian clashes rock Lebanese city, 3 killed|0.76|0.8692464232444763
Repsol blasts Argentina over nationalization of YPF|Repsol blasts Argentina over oil nationalization|0.6799999999999999|0.8916822075843811
Several dead, 550 injured in Argentina train crash|49 feared dead in Buenos Aires train crash|0.2799999999999999|0.7926838994026184
Aung San Suu Kyi to address British MPs|Burma's Aung San Suu Kyi to address parliament on June visit|0.8|0.767005443572998
Sheriff: Man recovers stolen car 42 years later|US man recovers car 42 years after theft|0.8|0.8230152130126953
Google CEO says Android important, not critical|Larry Page says Android important, not critical|0.8|0.9367067813873291
Iran may cut oil exports to more EU states|Iran MPs say ready to ban oil exports to some EU states|0.72|0.8383435606956482
Factory Fires Kill At Least 260 in Pakistan|At Least Six Dead in Pakistan Gunfight|0.16|0.7425877451896667
Australian among four on plane missing in Indonesia|Iranian painter Mansoureh Hosseini dies|0.0|0.3733714520931244
Romney vows to restore 'promise of America'|Romney Promises to 'Restore America'|0.76|0.8370436429977417
Santorum's 3-year-old daughter hospitalized|'Kony 2012' director hospitalized|0.12|0.5805789828300476
Mandela released from hospital|Israeli president released from hospital|0.24|0.8900648951530457
Jaya Prada all set to join BJP|Jaya Prada likely to join BJP, Amar Singh to decide for her|0.76|0.791892409324646
Hezbollah's Nasrallah warns US over anti-Islam film|Hezbollah calls for more anti-Islam film protests|0.5599999999999999|0.8100069165229797
Nadal tops Djokovic for 7th French Open title|Tennis: Nadal defeats Djokovic for Monte Carlo title|0.64|0.7947768568992615
Childcare costs rise by nearly 6%|Childcare 'costing £15,000 a year'|0.6|0.7282273769378662
Obama urges decisive action on Europe debt crisis|Obama urges Europe to act quickly on crisis|0.6799999999999999|0.8807473182678223
Beef burger mix recalled over salmonella concerns|Choc powder recalled over salmonella concerns|0.2|0.8913813233375549
Obama, Romney Prepare for First Debate|Obama, Romney prepare to debate|0.8400000000000001|0.8765898942947388
First significant gas found offshore Kenya|Raiders kill 38 in latest land clashes in Kenya|0.16|0.5399429202079773
Red Cross worker killed in Pakistan|Kidnapped UK aid worker killed in Pakistan|0.44|0.8116039633750916
8 rockets fired from Gaza into southern Israel; none hurt|Ten rockets from Gaza land in southern Israel; none hurt|0.6799999999999999|0.8867539763450623
U.S. soldier killed in shooting incident in S. Afghanistan|Five NATO soldiers killed in Afghanistan|0.32|0.8088433742523193
Polls close in Egyptian presidential election|Press Releases: Yemeni Presidential Election|0.16|0.6989993453025818
Police 'did not link' Savile claims|BBC faces questions for pulling Savile case|0.24|0.6974591612815857
Eurozone unemployment stays at record 11 percent|Eurozone unemployment hits record high|0.6799999999999999|0.852440357208252
James Murdoch quits BSkyB|James Murdoch quits role at BSkyB|0.8400000000000001|0.9178757071495056
Iconic science fiction writer Ray Bradbury dies at 91|Science fiction legend Ray Bradbury dead at 91|0.96|0.8841536045074463
Egypt presidential election May 23-24|US presidential election 2012|0.12|0.6877269148826599
Four French soldiers killed in Afghan suicide blast|Four foreign soldiers killed in Afghan east|0.6799999999999999|0.8276665806770325
UN observers find traces of Syrian massacre|UN team investigates Syrian massacre|0.8|0.8380243182182312
AP poll: Majority in US have prejudice against blacks|AP Poll: Majority Harbor Prejudice Against Blacks|0.72|0.8554304242134094
AP Source: Redskins to trade for No. 2 pick|Redskins trade for No. 2 pick|0.8400000000000001|0.876495897769928
China says defense budget to rise 11.2% in 2012|China's defence spending to rise 11.2%|0.8|0.8650845885276794
String of Iraq blasts kills at least 32|Strong Italy Quake Kills at Least Six|0.0|0.6800404191017151
Ecuador President Correa says no decision made on Assange asylum|Ecuador yet to decide on Assange's asylum|0.76|0.8397294282913208
US offers US$10 mil. for Pakistan militant|US offers $10 million for Pakistani militant chief|0.76|0.8425232172012329
6 NATO troops killed in Afghanistan IED attack|6 NATO troops killed in Afghanistan|0.76|0.8981063961982727
Osama Bin Laden Wives to Be Jailed|Osama Bin Laden movie to be filmed in India|0.16|0.5820866823196411
Egyptians vote in landmark presidential election|Egyptians go to polls in historic election|0.8|0.8173885941505432
JetBlue pilot who disrupted flight declared insane, not guilty|JetBlue pilot who caused disruption on flight not guilty|0.76|0.8202087879180908
Tsunami warning: No need for SA to panic|Tsunami warning after Aceh quake|0.44|0.7033767700195312
US Hands Over Bagram Prison to Afghan Authorities|U.S. transfers Bagram prison to Afghan control|0.96|0.8336064219474792
Jeremy Hunt distances himself from adviser who 'overstepped the mark'|Jeremy Hunt clings on as SpAd quits over News Corp emails|0.4|0.6813116073608398
Obama praises U.S.-Latin America trade ties|Obama Secret Service agents sent home|0.08|0.4623623490333557
Blitzbokke ousted by Fiji|Blitzbokke beaten by NZ|0.4|0.6468426585197449
Obama and Romney focus on swing-states|Team Anna yet to decide on contesting state polls|0.08|0.552695095539093
'Grenade attack' kills one and injures at least 11|Sex attack on woman investigated|0.04|0.5430867671966553
'Scores of bodies' found in Syria|Eight more bodies found on ship|0.2799999999999999|0.6212617754936218
Shooter charged with murder of US black teen|Thoughts on race relations under a black president|0.16|0.5414925217628479
Jonny Bairstow and Eoin Morgan shine for England in Mumbai|Bairstow hits ton in India tour match|0.36|0.6827370524406433
How wind farm developers 'use camera tricks to make turbines look smaller than they really are'|Wind farm developers using 'tricks' to make turbines look smaller|0.8800000000000001|0.8555776476860046
US drone kills six militants in Pakistan: officials|US missiles kill 15 in Pakistan: officials|0.48|0.8569786548614502
Nigeria: Nigerian troops swarm after 40 killed in student massacre|Nigeria police make arrests after college massacre|0.52|0.7589119076728821
Nerves Calmed -- For Now : Markets Jump on Relief over Spanish Bank Bailout|Focus Shifts to Greece After Spain Secures Bank Bailout|0.44|0.7470818758010864
Heavy Fighting Reported in Syria's Aleppo|Heavy fighting reported in Damascus|0.2799999999999999|0.8422756195068359
France says Greece must show credibility for eurozone|France's Hollande backs Greece but urges credible reform|0.36|0.7026054263114929
Avengers sets box office record|The Hunger Games breaks US box office record|0.24|0.8396619558334351
4 French Soldiers Reported Killed in Afghanistan|British Soldier Killed In Afghanistan|0.2|0.8527177572250366
Spanish bailout dilemma gets more acute|Spanish dilemma gets more acute|0.6799999999999999|0.8713371157646179
NATO soldier dies in Afghanistan|Two Aust soldiers wounded in Afghanistan|0.12|0.8809476494789124
Chinese stocks open lower Wednesday|China stocks open lower Friday|0.48|0.9465497136116028
Palestinian leadership condemn Israeli FM call to oust Abbas|Palestinian leadership backs Fatah-Hamas Doha deal|0.2|0.6448870301246643
Mitt Romney wins Maryland GOP primary|Romney wins Maryland Republican primary|0.96|0.9214779138565063
Man finds car on eBay 42 years after it was stolen|Texas man finds his car 42 years after it was stolen|0.72|0.8583651781082153
Sylvester Stallone's son found dead in Hollywood|Sylvester Stalloneâ€™s son, Sage Stallone, found dead in Hol|0.6799999999999999|0.8568488955497742
NATO: 4 aid workers rescued from Afghan insurgents|5 aid workers freed in operation in Afghanistan|0.5599999999999999|0.7879528403282166
Russia jails Pussy Riot protest punks for two years|Russian court to rule in Pussy Riot trial|0.36|0.7036907076835632
Israel bars German writer Grass from visiting over poem|Israel bars German author Grass over poem|0.8800000000000001|0.825630247592926
