s1|s2|sts_score|metric_score
Coupling, an American version of a hit British comedy, will get the valuable Thursday 9:30 p.m. time slot.|Coupling, an American version of a hit British comedy, will couple with Friends on Thursdays.|0.6|0.7696781158447266
Her body was found several weeks later in the Green River.|Aug. 15, 1982: Remains of Chapman, Hinds and Mills are found in the Green River.|0.52|0.6628287434577942
"""Fighting continued until midnight,"" western rebel commander Ousmane Coulibaly told Reuters by satellite phone on Sunday."|"""They ransacked and burned the two villages completely,"" rebel commander Ousmane Coulibaly told Reuters by satellite phone from the bush."|0.5599999999999999|0.6770669221878052
The reading for both August and July is the best seen since the survey began in August 1997.|It is the highest reading since the index was created in August 1997.|0.6|0.7848803400993347
US Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline, which transports crude from Colombia's second-biggest oil field.|U.S. Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline.|0.64|0.8085892796516418
We need a certifiable pay as you go budget by mid-July or schools wont open in September, Strayhorn said.|Texas lawmakers must close a $185.9 million budget gap by the middle of July or the schools wont open in September, Comptroller Carole Keeton Strayhorn said Thursday.|0.52|0.677046000957489
Shares of Hartford rose $2.88 to $46.50 in New York Stock Exchange composite trading.|Shares of Hartford were up $2.28, or 5.2 percent, to $45.90 in midday trading.|0.5|0.8033765554428101
The DVD-CCA then appealed to the state Supreme Court.|The DVD CCA appealed that decision to the U.S. Supreme Court.|0.9|0.8000630736351013
Country-music station KKCS has suspended two disc jockeys for playing songs by the Dixie Chicks in violation of a ban imposed after one group member criticized President George Bush.|A radio station has suspended two disc jockeys for locking themselves in the studio and continuously playing Dixie Chicks songs, violating the station's two-month-old ban on the group's music.|0.65|0.732306718826294
Sovereign's shares lost 74 cents, or 4.5%, to $15.68.|Sovereign shares closed on the New York Stock Exchange at $15.68, down 74 cents, or 4.5 percent.|0.8|0.810251772403717
Aspen Technology's shares dropped 74 cents, or 23 percent, to close at $2.48 on the Nasdaq.|In afternoon trading, Aspen's shares were off 89 cents or more than 27 percent at $2.33 per share.|0.44|0.8225499987602234
The new law requires libraries and schools to use filters or lose federal financing.|The 6-3 ruling reinstates a law that told libraries to install filters or surrender federal money.|0.5599999999999999|0.7619138360023499
In addition, it offered the United States and Israel a way to work around Mr. Arafat.|When the prime minister's position was established in the spring, it offered the United States and Israel a way to work around Arafat.|0.72|0.7523601651191711
"And yes, Marilyn Monroe is definitely part of the story, titled ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."""|"Note the subheading of this terrible parable in the ""American Masters"" series, ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."""|0.52|0.7294766306877136
Gilroy police and FBI agents described Gehring as cooperative, but said Saturday that he had revealed nothing about what had happened to the children.|Saturday, officials in California described Gehring as cooperative — but said he has revealed nothing about what has happened to the children.|0.76|0.8536711931228638
Scribner's body was found floating in the city's Portage Bay, where he lived with his wife in a houseboat.|A kayaker found Dr. Scribner's body floating near the doctor's houseboat in Portage Bay, where he was eating lunch when his wife, Ethel, left for an appointment.|0.64|0.7138451933860779
After protesters rushed the stage and twice cut power to the microphone, Hedges drew the speech to an early close.|After protesters rushed the stage and twice cut power to the microphone, Hedges cut his speech short.|1.0|0.8568406105041504
A passer-by found Ben hiding along a dirt road in Spanish Fork Canyon about 7 p.m., with his hands still taped together but his feet free.|A passer-by found the boy hiding along a dirt road in Spanish Fork Canyon about 7 p.m. Thursday, with his feet free but his hands still taped.|0.8|0.8744060397148132
Doctors say one or both boys may die, and that some brain damage is possible if they survive.|Doctors said that one or both of the boys may die and that if they survive, some brain damage is possible.|1.0|0.8849915862083435
Also missing is Al Larsen, 31, of Fort Worth, Texas, who was in another vehicle swept off the turnpike.|The other victim recovered Tuesday morning was Al Larsen, 31, of Fort Worth, Texas.|0.44|0.6862772107124329
British-based GlaxoSmithKline Plc said earlier this year it would cut off supplies to Canadian drugstores that ship to the United States.|GlaxoSmithKline, the UK drugmaker, has said it would cut off supplies to Canadian stores shipping drugs to the US.|0.8400000000000001|0.8334166407585144
The festival kicked off yesterday one day after the Competition Commission delivered its final verdict to the Government on the proposed £4.1 billion merger.|The Competition Commission delivered its verdict yesterday on the proposed merger of the two big ITV players, Carlton and Granada.|0.5636|0.717510461807251
She said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car.|She said she eventually allowed him to fix her bike while she sat in his car, and they chatted.|0.775|0.8181201219558716
Daniels said he doesn't know what Bush will have to say about him at tonight's $2,000-per-person presidential fund-raiser.|Daniels said he doesn't know what Bush will say at tonight's $2,000-per-person reception to raise funds for his presidential re-election bid.|0.8800000000000001|0.8092449307441711
A three-judge panel of the 11th U.S. Circuit Court of Appeals ruled late Friday that the small size, limited use and secular purpose make the image legitimate.|A three-judge panel of the 8th U.S. Circuit Court of Appeals in St. Louis overturned a ruling issued last year that supported the ordinance.|0.5599999999999999|0.7188038229942322
Only 29 families of frogs are known and most were identified and described in the mid-1800s and the last in 1926.|Only 29 families of frogs are known, most of which were named by the mid-1800s.|0.76|0.8438615798950195
"Officials at Brandeis said this was an ""extremely heartrending"" time for the campus."|"""This is an extremely heartrending time for the entire Brandeis University community."|0.8800000000000001|0.8476290106773376
The value will total about $124 million, including convertible securities, according to Corel.|Including convertible securities, the total estimated value of the deal is $124 million, according to Corel.|1.0|0.86114102602005
He started in the 1983 Super Bowl, which Miami lost 27-17 to Washington.|He played four seasons in Miami, including the Dolphins' 27-17 loss to Washington in the Super Bowl.|0.6|0.7614274621009827
Nterprise Linux Services is expected to be available before then end of this year.|Beta versions of Nterprise Linux Services are expected to be available on certain HP ProLiant servers in July.|0.5334|0.7026498913764954
Excluding one-time items, the company enjoyed a profit of 6 cents a share.|Excluding one-time items, it expects profit of 11 cents to 15 cents a share.|0.4666|0.843707263469696
"""But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech."""|"Byrd, speaking from the Senate floor, said he questioned ""the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech."""|0.6|0.8232154250144958
The broader Standard & Poor's 500 Index .SPX fell 3 points, or 0.30 percent, to 995.|The technology-laced Nasdaq Composite Index <.IXIC> added 1.92 points, or 0.12 percent, at 1,647.94.|0.2666|0.6769620776176453
Instead, tickets for the Jersey jam went on sale last night through Ticketmaster.|Tickets, available through Ticketmaster, went on sale yesterday.|0.76|0.7497966289520264
"Earlier on Monday, Grant Thornton SpA repeated previous statements that it was ""a victim of fraudulent action""."|Grant Thornton claims that it too was the “victim” of a fraud.|0.6799999999999999|0.7747388482093811
Peter Lyman and Hal Varian of Berkeley's School of Information Management and Systems say that information production has increased by 30 percent each year between 1999 and 2002.|That task appealed to two masters of the megabyte, Peter Lyman and Hal Varian, professors at the University of California-Berkeley's School of Information Management and Systems.|0.4|0.682477593421936
"""My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know."""|"My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know,"" Mr. Shelby said on NBC's ""Meet the Press."""|0.6799999999999999|0.8278772830963135
